customer_Id,DOB,Gender,city_code,transaction_id,tran_date,prod_subcat_code,prod_cat_code,Qty,Rate,Tax,total_amt,Store_type,prod_cat,prod_subcat
273977,1985-07-25,F,7.0,35607073389,2013-10-01,9,3,4,760,319.2,3359.2,Flagship store,Electronics,Cameras
266964,1985-08-13,M,7.0,50920753798,2013-06-05,9,3,3,454,143.01,1505.01,TeleShop,Electronics,Cameras
273278,1985-08-27,F,2.0,87862139112,2012-08-22,9,3,-1,-585,61.425,-646.425,MBR,Electronics,Cameras
273278,1985-08-27,F,2.0,87862139112,2012-08-12,9,3,1,585,61.425,646.425,MBR,Electronics,Cameras
275156,1985-09-05,M,6.0,73071198023,2013-01-30,9,3,5,723,379.575,3994.575,Flagship store,Electronics,Cameras
274805,1985-09-07,M,4.0,97019329974,2011-02-09,9,3,4,1386,582.12,6126.12,e-Shop,Electronics,Cameras
269134,1985-09-10,M,1.0,93391290810,2011-12-05,9,3,4,1448,608.16,6400.16,Flagship store,Electronics,Cameras
268853,1985-09-19,M,6.0,85986839869,2013-06-22,9,3,4,171,71.82,755.82,MBR,Electronics,Cameras
267406,1985-09-21,M,6.0,91319071703,2011-09-28,9,3,2,565,118.65,1248.65,TeleShop,Electronics,Cameras
272526,1985-09-26,M,3.0,22464540903,2013-12-02,9,3,5,877,460.425,4845.425,e-Shop,Electronics,Cameras
266856,1985-10-11,M,1.0,97592011258,2011-02-26,9,3,3,585,184.275,1939.275,e-Shop,Electronics,Cameras
270569,1985-11-19,M,6.0,91509910213,2011-10-25,9,3,2,590,123.9,1303.9,e-Shop,Electronics,Cameras
269795,1985-12-02,M,6.0,13793979460,2013-10-11,9,3,4,1288,540.96,5692.96,MBR,Electronics,Cameras
270123,1985-12-04,F,7.0,88597879017,2012-03-28,9,3,2,554,116.34,1224.34,MBR,Electronics,Cameras
275056,1985-12-05,M,5.0,75274898597,2012-03-06,9,3,2,811,170.31,1792.31,e-Shop,Electronics,Cameras
267268,1985-12-21,M,8.0,97336003928,2013-05-10,9,3,1,184,19.32,203.32,e-Shop,Electronics,Cameras
267268,1985-12-21,M,8.0,8007742845,2011-02-14,9,3,2,282,59.22,623.22,Flagship store,Electronics,Cameras
271737,1985-12-22,M,9.0,18611009160,2013-12-23,9,3,4,1307,548.94,5776.94,Flagship store,Electronics,Cameras
272116,1985-12-25,F,3.0,91987866729,2011-12-30,9,3,1,1283,134.715,1417.715,MBR,Electronics,Cameras
272322,1985-12-29,M,4.0,24429092532,2012-11-24,9,3,5,766,402.15,4232.15,Flagship store,Electronics,Cameras
267700,1986-01-16,F,10.0,97032208503,2011-09-05,9,3,1,1383,145.215,1528.215,MBR,Electronics,Cameras
272463,1986-01-21,F,7.0,26892861932,2012-04-28,9,3,1,889,93.345,982.345,TeleShop,Electronics,Cameras
269849,1986-02-02,M,8.0,74748628106,2013-05-07,9,3,5,803,421.575,4436.575,e-Shop,Electronics,Cameras
272414,1986-03-09,F,3.0,79515137177,2013-01-17,9,3,4,950,399.0,4199.0,MBR,Electronics,Cameras
270088,1986-03-16,F,8.0,16101696856,2012-08-18,9,3,5,1357,712.425,7497.425,e-Shop,Electronics,Cameras
267382,1986-04-02,M,2.0,11164409723,2013-03-12,9,3,4,1313,551.46,5803.46,e-Shop,Electronics,Cameras
271607,1986-04-07,M,6.0,96522760014,2013-07-16,9,3,2,251,52.71,554.71,TeleShop,Electronics,Cameras
272280,1986-04-09,M,8.0,92008855748,2011-06-07,9,3,2,251,52.71,554.71,TeleShop,Electronics,Cameras
269506,1986-04-25,M,2.0,11930524793,2013-03-03,9,3,5,496,260.4,2740.4,MBR,Electronics,Cameras
271078,1986-04-25,F,5.0,899950155,2013-03-22,9,3,5,1147,602.175,6337.175,Flagship store,Electronics,Cameras
272193,1986-04-26,M,4.0,77029848633,2013-07-03,9,3,4,533,223.86,2355.86,TeleShop,Electronics,Cameras
272193,1986-04-26,M,4.0,81904564239,2012-05-21,9,3,3,776,244.44,2572.44,TeleShop,Electronics,Cameras
270912,1986-05-21,M,6.0,15809469638,2012-06-30,9,3,3,803,252.945,2661.945,MBR,Electronics,Cameras
272188,1986-06-20,M,7.0,72515050103,2013-11-11,9,3,1,659,69.195,728.195,MBR,Electronics,Cameras
267764,1986-06-20,M,10.0,99324769743,2013-06-20,9,3,4,873,366.66,3858.66,TeleShop,Electronics,Cameras
272160,1986-06-26,M,7.0,30157337990,2013-12-21,9,3,3,1287,405.405,4266.405,Flagship store,Electronics,Cameras
269049,1986-06-28,M,9.0,97456635811,2011-03-24,9,3,3,930,292.95,3082.95,e-Shop,Electronics,Cameras
270742,1986-07-03,M,4.0,43414996834,2011-09-18,9,3,1,366,38.43,404.43,MBR,Electronics,Cameras
269133,1986-07-05,F,10.0,39424756602,2012-04-06,9,3,1,336,35.28,371.28,e-Shop,Electronics,Cameras
269079,1986-07-19,F,4.0,86415102573,2012-01-15,9,3,1,606,63.63,669.63,Flagship store,Electronics,Cameras
268479,1986-07-28,M,9.0,40800404578,2012-06-23,9,3,5,1468,770.7,8110.7,e-Shop,Electronics,Cameras
268223,1986-08-01,M,2.0,28798370237,2012-05-03,9,3,4,925,388.5,4088.5,Flagship store,Electronics,Cameras
271791,1986-08-12,M,8.0,68994496317,2012-10-23,9,3,4,815,342.3,3602.3,e-Shop,Electronics,Cameras
267711,1986-08-19,F,7.0,19736686038,2013-07-11,9,3,3,813,256.095,2695.095,MBR,Electronics,Cameras
267002,1986-08-19,F,7.0,51957120960,2013-03-16,9,3,4,350,147.0,1547.0,e-Shop,Electronics,Cameras
271764,1986-08-29,M,7.0,89176542097,2012-04-08,9,3,3,413,130.095,1369.095,e-Shop,Electronics,Cameras
268179,1986-09-13,F,10.0,97155159163,2012-01-06,9,3,1,303,31.815,334.815,MBR,Electronics,Cameras
272681,1986-09-18,F,6.0,82517523897,2013-05-29,9,3,1,506,53.13,559.13,MBR,Electronics,Cameras
272681,1986-09-18,F,6.0,62576784786,2012-12-18,9,3,5,552,289.8,3049.8,TeleShop,Electronics,Cameras
274234,1986-09-19,F,10.0,12057701686,2011-06-25,9,3,2,1111,233.31,2455.31,e-Shop,Electronics,Cameras
271379,1986-09-22,M,7.0,89172283224,2013-03-01,9,3,-2,-1355,284.55,-2994.55,TeleShop,Electronics,Cameras
271379,1986-09-22,M,7.0,89172283224,2013-02-27,9,3,-2,-1355,284.55,-2994.55,TeleShop,Electronics,Cameras
271379,1986-09-22,M,7.0,89172283224,2013-02-23,9,3,2,1355,284.55,2994.55,TeleShop,Electronics,Cameras
267248,1986-09-29,M,5.0,68658514751,2012-05-17,9,3,-2,-277,58.17,-612.17,Flagship store,Electronics,Cameras
267248,1986-09-29,M,5.0,68658514751,2012-05-08,9,3,2,277,58.17,612.17,Flagship store,Electronics,Cameras
274044,1986-10-02,M,2.0,75606758393,2012-10-20,9,3,1,1185,124.425,1309.425,MBR,Electronics,Cameras
269483,1986-10-03,M,2.0,87973123978,2013-11-10,9,3,3,1101,346.815,3649.815,Flagship store,Electronics,Cameras
269483,1986-10-03,M,2.0,75126030042,2011-04-20,9,3,5,1422,746.55,7856.55,MBR,Electronics,Cameras
267105,1986-11-22,M,1.0,47325694506,2012-07-23,9,3,5,1162,610.05,6420.05,Flagship store,Electronics,Cameras
267105,1986-11-22,M,1.0,32008855485,2012-04-12,9,3,3,1297,408.555,4299.555,MBR,Electronics,Cameras
270539,1986-11-26,F,9.0,59504222050,2013-04-18,9,3,2,133,27.93,293.93,e-Shop,Electronics,Cameras
272038,1986-12-02,F,2.0,83404005763,2013-04-03,9,3,4,494,207.48,2183.48,TeleShop,Electronics,Cameras
272038,1986-12-02,F,2.0,86143475638,2012-11-23,9,3,3,720,226.8,2386.8,e-Shop,Electronics,Cameras
274650,1986-12-04,M,1.0,85258742561,2011-04-11,9,3,5,755,396.375,4171.375,Flagship store,Electronics,Cameras
267338,1986-12-17,M,3.0,41198518944,2011-03-22,9,3,3,1224,385.56,4057.56,e-Shop,Electronics,Cameras
274972,1986-12-18,M,1.0,56797081421,2011-10-30,9,3,1,502,52.71,554.71,Flagship store,Electronics,Cameras
268048,1986-12-20,M,7.0,48701834085,2012-06-15,9,3,-5,-251,131.775,-1386.775,MBR,Electronics,Cameras
268048,1986-12-20,M,7.0,48701834085,2012-06-10,9,3,5,251,131.775,1386.775,MBR,Electronics,Cameras
268151,1986-12-20,F,10.0,37924080805,2012-07-27,9,3,2,268,56.28,592.28,e-Shop,Electronics,Cameras
274977,1987-01-10,F,2.0,96260332917,2013-09-21,9,3,1,453,47.565,500.565,Flagship store,Electronics,Cameras
271732,1987-01-11,F,7.0,96121889994,2012-07-12,9,3,4,1025,430.5,4530.5,TeleShop,Electronics,Cameras
267203,1987-02-01,M,1.0,19607279778,2013-10-23,9,3,4,104,43.68,459.68,e-Shop,Electronics,Cameras
267341,1987-02-28,F,7.0,28341102453,2013-07-06,9,3,5,1067,560.175,5895.175,TeleShop,Electronics,Cameras
269370,1987-03-12,F,6.0,34370573493,2014-02-05,9,3,2,83,17.43,183.43,MBR,Electronics,Cameras
275044,1987-03-13,F,5.0,96186820926,2012-11-27,9,3,2,145,30.45,320.45,e-Shop,Electronics,Cameras
269983,1987-03-14,F,7.0,91168831452,2011-05-26,9,3,5,197,103.425,1088.425,Flagship store,Electronics,Cameras
271810,1987-03-26,F,6.0,6984887426,2013-03-16,9,3,3,1284,404.46,4256.46,TeleShop,Electronics,Cameras
266901,1987-04-08,F,8.0,72861430730,2012-04-06,9,3,4,754,316.68,3332.68,MBR,Electronics,Cameras
274072,1987-04-18,M,2.0,21639749080,2011-05-04,9,3,4,1329,558.18,5874.18,Flagship store,Electronics,Cameras
272171,1987-04-26,M,6.0,76443195540,2012-03-05,9,3,3,145,45.675,480.675,e-Shop,Electronics,Cameras
269178,1987-05-13,F,4.0,2410782210,2011-10-26,9,3,4,371,155.82,1639.82,e-Shop,Electronics,Cameras
268972,1987-05-19,M,10.0,3035413225,2012-02-22,9,3,1,1475,154.875,1629.875,TeleShop,Electronics,Cameras
270662,1987-06-04,M,2.0,18169150530,2011-09-08,9,3,-1,-983,103.215,-1086.215,e-Shop,Electronics,Cameras
270662,1987-06-04,M,2.0,18169150530,2011-09-01,9,3,1,983,103.215,1086.215,e-Shop,Electronics,Cameras
274385,1987-06-08,M,9.0,42996647458,2013-09-28,9,3,5,715,375.375,3950.375,Flagship store,Electronics,Cameras
268037,1987-06-10,F,9.0,77403051651,2013-06-01,9,3,3,417,131.355,1382.355,TeleShop,Electronics,Cameras
270213,1987-06-11,F,10.0,36315322490,2011-10-21,9,3,-1,-736,77.28,-813.28,MBR,Electronics,Cameras
270213,1987-06-11,F,10.0,36315322490,2011-10-20,9,3,1,736,77.28,813.28,MBR,Electronics,Cameras
274248,1987-06-17,M,6.0,27621120769,2013-08-06,9,3,4,1211,508.62,5352.62,e-Shop,Electronics,Cameras
272846,1987-06-18,F,7.0,45571542558,2011-10-25,9,3,2,1436,301.56,3173.56,e-Shop,Electronics,Cameras
267349,1987-07-06,F,2.0,25225656116,2011-04-14,9,3,4,851,357.42,3761.42,TeleShop,Electronics,Cameras
268992,1987-07-07,F,3.0,57931247437,2011-02-06,9,3,1,736,77.28,813.28,e-Shop,Electronics,Cameras
269883,1987-07-08,F,9.0,59998208856,2012-12-19,9,3,4,1026,430.92,4534.92,MBR,Electronics,Cameras
267500,1987-07-18,M,10.0,16935577825,2014-01-19,9,3,-4,-1035,434.7,-4574.7,Flagship store,Electronics,Cameras
267500,1987-07-18,M,10.0,16935577825,2014-01-12,9,3,4,1035,434.7,4574.7,Flagship store,Electronics,Cameras
274845,1987-07-25,M,7.0,74233540177,2011-12-29,9,3,2,1233,258.93,2724.93,MBR,Electronics,Cameras
273663,1987-07-29,M,6.0,59277965573,2013-05-03,9,3,-1,-866,90.93,-956.93,e-Shop,Electronics,Cameras
273663,1987-07-29,M,6.0,59277965573,2013-05-01,9,3,1,866,90.93,956.93,e-Shop,Electronics,Cameras
272318,1987-08-07,F,8.0,2950576318,2011-10-15,9,3,3,1377,433.755,4564.755,MBR,Electronics,Cameras
275028,1987-08-07,F,5.0,17578459258,2012-09-30,9,3,1,207,21.735,228.735,MBR,Electronics,Cameras
268910,1987-08-14,M,10.0,52908745085,2012-07-10,9,3,5,933,489.825,5154.825,Flagship store,Electronics,Cameras
271524,1987-08-28,M,1.0,41351413673,2012-12-02,9,3,3,955,300.825,3165.825,e-Shop,Electronics,Cameras
270588,1987-08-29,M,3.0,933067130,2013-09-16,9,3,3,532,167.58,1763.58,TeleShop,Electronics,Cameras
274576,1987-09-25,M,6.0,55783903593,2013-02-28,9,3,2,1342,281.82,2965.82,MBR,Electronics,Cameras
269225,1987-10-11,M,9.0,10075613117,2012-01-13,9,3,4,793,333.06,3505.06,TeleShop,Electronics,Cameras
267547,1987-11-24,M,4.0,15099182234,2012-09-27,9,3,1,784,82.32,866.32,TeleShop,Electronics,Cameras
271606,1987-12-02,M,3.0,38832590335,2011-11-14,9,3,1,104,10.92,114.92,MBR,Electronics,Cameras
267318,1987-12-05,M,7.0,21983962487,2011-04-10,9,3,5,1180,619.5,6519.5,Flagship store,Electronics,Cameras
268060,1987-12-17,F,6.0,28657037604,2011-04-23,9,3,1,86,9.03,95.03,e-Shop,Electronics,Cameras
271612,1987-12-20,F,10.0,70604955834,2013-07-20,9,3,4,241,101.22,1065.22,e-Shop,Electronics,Cameras
268184,1987-12-26,F,6.0,19507892328,2012-04-16,9,3,2,358,75.18,791.18,Flagship store,Electronics,Cameras
268326,1987-12-27,F,1.0,76357260552,2011-11-24,9,3,4,1212,509.04,5357.04,e-Shop,Electronics,Cameras
267211,1988-01-15,M,1.0,86499709800,2011-10-07,9,3,5,1031,541.275,5696.275,Flagship store,Electronics,Cameras
266887,1988-02-20,F,4.0,98973820527,2012-09-09,9,3,2,280,58.8,618.8,MBR,Electronics,Cameras
271511,1988-02-23,M,8.0,12230235592,2013-10-18,9,3,4,746,313.32,3297.32,TeleShop,Electronics,Cameras
274727,1988-02-28,M,2.0,72486310103,2012-04-14,9,3,1,286,30.03,316.03,e-Shop,Electronics,Cameras
275137,1988-03-08,M,9.0,65114820194,2013-09-19,9,3,2,1398,293.58,3089.58,e-Shop,Electronics,Cameras
275137,1988-03-08,M,9.0,53799617194,2011-11-22,9,3,1,577,60.585,637.585,Flagship store,Electronics,Cameras
273009,1988-03-22,F,9.0,67175706538,2014-01-21,9,3,1,743,78.015,821.015,e-Shop,Electronics,Cameras
273643,1988-03-28,F,10.0,88923771189,2012-10-17,9,3,5,834,437.85,4607.85,e-Shop,Electronics,Cameras
272735,1988-04-12,M,6.0,11385783562,2011-06-05,9,3,5,1496,785.4,8265.4,MBR,Electronics,Cameras
268106,1988-04-26,F,4.0,68330818234,2013-09-11,9,3,2,1007,211.47,2225.47,e-Shop,Electronics,Cameras
270256,1988-05-03,M,8.0,85686898890,2012-10-08,9,3,1,463,48.615,511.615,Flagship store,Electronics,Cameras
274059,1988-05-05,M,4.0,3371465443,2013-11-17,9,3,3,1471,463.365,4876.365,TeleShop,Electronics,Cameras
269768,1988-05-17,M,7.0,6487606827,2011-05-08,9,3,4,1040,436.8,4596.8,TeleShop,Electronics,Cameras
266911,1988-06-16,F,6.0,14683463069,2013-03-03,9,3,5,1379,723.975,7618.975,Flagship store,Electronics,Cameras
274077,1988-06-17,M,6.0,46346472050,2013-11-01,9,3,5,1296,680.4,7160.4,MBR,Electronics,Cameras
267586,1988-06-28,F,6.0,76624507638,2012-02-29,9,3,2,639,134.19,1412.19,Flagship store,Electronics,Cameras
269736,1988-07-12,M,8.0,33061908919,2011-05-25,9,3,4,273,114.66,1206.66,TeleShop,Electronics,Cameras
268828,1988-07-22,F,8.0,37704806118,2012-08-10,9,3,3,982,309.33,3255.33,MBR,Electronics,Cameras
270974,1988-07-26,M,4.0,62762508688,2012-08-17,9,3,2,161,33.81,355.81,e-Shop,Electronics,Cameras
273731,1988-07-28,F,7.0,47413166385,2011-08-10,9,3,4,1206,506.52,5330.52,MBR,Electronics,Cameras
267797,1988-08-10,M,8.0,28400663785,2011-07-11,9,3,4,1132,475.44,5003.44,e-Shop,Electronics,Cameras
273334,1988-08-15,M,5.0,10526766919,2011-03-27,9,3,4,829,348.18,3664.18,e-Shop,Electronics,Cameras
272749,1988-08-28,F,3.0,21098689159,2012-03-15,9,3,5,1024,537.6,5657.6,e-Shop,Electronics,Cameras
267037,1988-09-02,F,1.0,86845136157,2012-07-25,9,3,3,552,173.88,1829.88,e-Shop,Electronics,Cameras
273135,1988-09-10,F,4.0,2548729369,2011-08-01,9,3,4,906,380.52,4004.52,MBR,Electronics,Cameras
266807,1988-09-13,M,4.0,64640133578,2011-10-27,9,3,1,470,49.35,519.35,e-Shop,Electronics,Cameras
267688,1988-09-25,F,4.0,38254205257,2012-03-31,9,3,5,875,459.375,4834.375,TeleShop,Electronics,Cameras
273799,1988-09-26,F,10.0,69329009642,2014-02-12,9,3,1,357,37.485,394.485,TeleShop,Electronics,Cameras
273799,1988-09-26,F,10.0,26487990614,2013-11-01,9,3,2,730,153.3,1613.3,TeleShop,Electronics,Cameras
272142,1988-10-13,M,8.0,71037838387,2011-04-16,9,3,2,1121,235.41,2477.41,TeleShop,Electronics,Cameras
272996,1988-11-04,F,9.0,73828475619,2013-07-25,9,3,4,588,246.96,2598.96,Flagship store,Electronics,Cameras
272996,1988-11-04,F,9.0,82509189554,2012-12-11,9,3,3,1282,403.83,4249.83,e-Shop,Electronics,Cameras
274046,1988-11-04,F,10.0,89220750429,2013-06-17,9,3,5,171,89.775,944.775,Flagship store,Electronics,Cameras
272824,1988-11-08,M,6.0,21536309665,2012-07-19,9,3,2,662,139.02,1463.02,Flagship store,Electronics,Cameras
272824,1988-11-08,M,6.0,77544515166,2011-09-13,9,3,4,1444,606.48,6382.48,TeleShop,Electronics,Cameras
267860,1988-11-29,M,7.0,20223330324,2012-01-06,9,3,4,885,371.7,3911.7,TeleShop,Electronics,Cameras
272154,1988-12-24,F,2.0,83654223583,2013-05-02,9,3,2,810,170.1,1790.1,MBR,Electronics,Cameras
267665,1988-12-27,F,5.0,89251267419,2011-10-25,9,3,4,548,230.16,2422.16,TeleShop,Electronics,Cameras
269422,1989-01-09,M,6.0,89878538119,2012-12-10,9,3,4,442,185.64,1953.64,e-Shop,Electronics,Cameras
271225,1989-01-23,M,4.0,33598008403,2013-04-19,9,3,3,1109,349.335,3676.335,TeleShop,Electronics,Cameras
272607,1989-03-02,F,1.0,1061032496,2014-02-01,9,3,5,924,485.1,5105.1,MBR,Electronics,Cameras
273505,1989-03-05,F,7.0,17572958931,2011-03-21,9,3,-3,-661,208.215,-2191.215,TeleShop,Electronics,Cameras
273505,1989-03-05,F,7.0,17572958931,2011-03-16,9,3,3,661,208.215,2191.215,TeleShop,Electronics,Cameras
268783,1989-03-12,M,4.0,94360011427,2011-02-19,9,3,5,1436,753.9,7933.9,TeleShop,Electronics,Cameras
273745,1989-03-25,F,10.0,55703670873,2013-12-21,9,3,2,1216,255.36,2687.36,Flagship store,Electronics,Cameras
269350,1989-04-04,F,5.0,41303236074,2012-11-21,9,3,4,655,275.1,2895.1,e-Shop,Electronics,Cameras
273364,1989-04-18,M,10.0,34555356206,2012-04-20,9,3,3,368,115.92,1219.92,e-Shop,Electronics,Cameras
275153,1989-05-05,M,10.0,28879964484,2011-08-31,9,3,-5,-82,43.05,-453.05,Flagship store,Electronics,Cameras
275153,1989-05-05,M,10.0,28879964484,2011-08-22,9,3,5,82,43.05,453.05,Flagship store,Electronics,Cameras
270927,1989-05-06,F,2.0,17715941991,2011-03-22,9,3,2,192,40.32,424.32,Flagship store,Electronics,Cameras
269890,1989-05-09,F,4.0,81711279127,2013-07-28,9,3,1,409,42.945,451.945,Flagship store,Electronics,Cameras
269890,1989-05-09,F,4.0,65557042064,2012-09-29,9,3,4,1069,448.98,4724.98,TeleShop,Electronics,Cameras
268024,1989-05-26,M,5.0,36430155975,2013-03-24,9,3,5,1395,732.375,7707.375,TeleShop,Electronics,Cameras
268946,1989-05-29,F,1.0,75453902437,2011-09-25,9,3,5,613,321.825,3386.825,Flagship store,Electronics,Cameras
272086,1989-06-04,M,4.0,99027151216,2013-11-14,9,3,2,1144,240.24,2528.24,e-Shop,Electronics,Cameras
270864,1989-06-14,F,8.0,63377674180,2012-02-14,9,3,2,537,112.77,1186.77,Flagship store,Electronics,Cameras
271614,1989-06-23,M,9.0,49145506409,2013-12-23,9,3,3,1365,429.975,4524.975,TeleShop,Electronics,Cameras
267950,1989-06-27,F,9.0,56019714848,2012-11-01,9,3,1,710,74.55,784.55,Flagship store,Electronics,Cameras
273976,1989-07-13,M,2.0,91160370135,2011-03-09,9,3,3,1342,422.73,4448.73,e-Shop,Electronics,Cameras
270865,1989-07-20,F,8.0,60107203818,2014-01-11,9,3,1,659,69.195,728.195,TeleShop,Electronics,Cameras
273110,1989-07-20,F,2.0,10213463325,2012-04-12,9,3,2,1090,228.9,2408.9,e-Shop,Electronics,Cameras
267769,1989-07-25,M,8.0,92531514657,2011-09-30,9,3,1,924,97.02,1021.02,Flagship store,Electronics,Cameras
272742,1989-07-28,M,3.0,34146248276,2013-05-20,9,3,1,257,26.985,283.985,e-Shop,Electronics,Cameras
274010,1989-08-06,M,9.0,87510118596,2011-09-03,9,3,5,334,175.35,1845.35,TeleShop,Electronics,Cameras
274000,1989-08-22,M,10.0,36870930708,2012-05-03,9,3,1,489,51.345,540.345,TeleShop,Electronics,Cameras
274192,1989-09-07,M,3.0,9686635486,2012-04-26,9,3,5,318,166.95,1756.95,Flagship store,Electronics,Cameras
271115,1989-09-22,F,6.0,72898976452,2013-06-07,9,3,4,1016,426.72,4490.72,Flagship store,Electronics,Cameras
275227,1989-09-23,M,4.0,28972634039,2011-02-01,9,3,-1,-334,35.07,-369.07,MBR,Electronics,Cameras
275227,1989-09-23,M,4.0,28972634039,2011-01-25,9,3,1,334,35.07,369.07,MBR,Electronics,Cameras
267485,1989-09-24,F,4.0,33947519418,2012-01-06,9,3,3,644,202.86,2134.86,Flagship store,Electronics,Cameras
271868,1989-09-29,M,2.0,51258555764,2012-05-11,9,3,3,647,203.805,2144.805,Flagship store,Electronics,Cameras
272358,1989-10-03,M,7.0,24878731193,2012-12-31,9,3,4,808,339.36,3571.36,MBR,Electronics,Cameras
267205,1989-10-11,F,9.0,80939502488,2011-11-21,9,3,5,1227,644.175,6779.175,e-Shop,Electronics,Cameras
267183,1989-10-23,M,7.0,31405843337,2013-10-04,9,3,1,872,91.56,963.56,e-Shop,Electronics,Cameras
269941,1989-10-24,M,3.0,52050108321,2012-05-02,9,3,4,103,43.26,455.26,TeleShop,Electronics,Cameras
272774,1989-10-24,M,3.0,59125987296,2013-08-03,9,3,3,685,215.775,2270.775,MBR,Electronics,Cameras
273271,1989-11-08,F,3.0,25288864560,2013-04-06,9,3,1,1002,105.21,1107.21,TeleShop,Electronics,Cameras
269830,1989-11-18,F,10.0,27552065888,2013-10-27,9,3,3,391,123.165,1296.165,e-Shop,Electronics,Cameras
267163,1989-11-25,F,8.0,96636094506,2013-07-20,9,3,5,537,281.925,2966.925,e-Shop,Electronics,Cameras
267024,1989-12-13,M,10.0,22516933260,2013-05-24,9,3,1,789,82.845,871.845,e-Shop,Electronics,Cameras
271304,1989-12-15,F,1.0,37626170750,2014-01-29,9,3,1,769,80.745,849.745,e-Shop,Electronics,Cameras
275141,1989-12-22,F,1.0,15383591328,2013-04-02,9,3,1,1097,115.185,1212.185,TeleShop,Electronics,Cameras
271714,1990-01-01,M,1.0,95736165852,2013-12-01,9,3,1,171,17.955,188.955,Flagship store,Electronics,Cameras
272271,1990-01-16,M,3.0,11641768891,2011-11-14,9,3,2,1038,217.98,2293.98,Flagship store,Electronics,Cameras
272243,1990-01-20,M,4.0,33596985777,2012-07-21,9,3,2,1101,231.21,2433.21,MBR,Electronics,Cameras
267344,1990-01-22,M,1.0,58608148082,2013-01-12,9,3,5,1118,586.95,6176.95,e-Shop,Electronics,Cameras
269529,1990-01-23,F,8.0,93391027557,2013-08-05,9,3,1,1456,152.88,1608.88,e-Shop,Electronics,Cameras
274309,1990-01-29,F,9.0,72217235766,2011-12-16,9,3,3,1484,467.46,4919.46,e-Shop,Electronics,Cameras
269387,1990-02-03,F,10.0,37441945287,2013-09-21,9,3,-4,-1414,593.88,-6249.88,e-Shop,Electronics,Cameras
269387,1990-02-03,F,10.0,37441945287,2013-09-20,9,3,4,1414,593.88,6249.88,e-Shop,Electronics,Cameras
269387,1990-02-03,F,10.0,91278356832,2012-12-11,9,3,2,802,168.42,1772.42,TeleShop,Electronics,Cameras
269675,1990-02-04,F,10.0,55083306354,2013-08-17,9,3,3,816,257.04,2705.04,e-Shop,Electronics,Cameras
274459,1990-02-13,M,4.0,75361430923,2012-01-13,9,3,5,1160,609.0,6409.0,Flagship store,Electronics,Cameras
271657,1990-03-19,M,6.0,93284096358,2013-03-23,9,3,3,1105,348.075,3663.075,Flagship store,Electronics,Cameras
269536,1990-03-21,M,5.0,55302963952,2012-10-11,9,3,1,1309,137.445,1446.445,TeleShop,Electronics,Cameras
269570,1990-03-21,F,7.0,536918883,2011-02-04,9,3,5,1488,781.2,8221.2,e-Shop,Electronics,Cameras
269096,1990-04-21,M,5.0,52184672905,2012-04-28,9,3,2,1454,305.34,3213.34,e-Shop,Electronics,Cameras
272091,1990-04-22,M,10.0,28546796058,2011-09-15,9,3,-2,-1451,304.71,-3206.71,Flagship store,Electronics,Cameras
272091,1990-04-22,M,10.0,28546796058,2011-09-06,9,3,2,1451,304.71,3206.71,Flagship store,Electronics,Cameras
272379,1990-04-27,F,4.0,99132729205,2013-10-19,9,3,4,626,262.92,2766.92,MBR,Electronics,Cameras
267016,1990-05-08,F,6.0,8850460148,2012-10-12,9,3,1,329,34.545,363.545,e-Shop,Electronics,Cameras
274966,1990-05-12,M,8.0,32856272745,2011-12-29,9,3,2,975,204.75,2154.75,e-Shop,Electronics,Cameras
269846,1990-06-06,M,8.0,84803724850,2013-01-31,9,3,1,863,90.615,953.615,MBR,Electronics,Cameras
271399,1990-06-10,M,10.0,25410993637,2013-08-20,9,3,2,1474,309.54,3257.54,Flagship store,Electronics,Cameras
270867,1990-06-23,M,6.0,31885345366,2013-07-22,9,3,-5,-976,512.4,-5392.4,e-Shop,Electronics,Cameras
270867,1990-06-23,M,6.0,31885345366,2013-07-15,9,3,5,976,512.4,5392.4,e-Shop,Electronics,Cameras
267192,1990-06-24,M,8.0,83752589794,2012-01-22,9,3,-5,-618,324.45,-3414.45,Flagship store,Electronics,Cameras
267192,1990-06-24,M,8.0,83752589794,2012-01-12,9,3,5,618,324.45,3414.45,Flagship store,Electronics,Cameras
269455,1990-06-28,F,1.0,73535299222,2013-10-01,9,3,2,488,102.48,1078.48,Flagship store,Electronics,Cameras
275230,1990-06-28,F,3.0,44207744011,2013-10-26,9,3,1,968,101.64,1069.64,e-Shop,Electronics,Cameras
275230,1990-06-28,F,3.0,84971691965,2013-07-23,9,3,3,834,262.71,2764.71,MBR,Electronics,Cameras
271430,1990-07-17,F,8.0,14363773577,2014-01-20,9,3,5,1309,687.225,7232.225,MBR,Electronics,Cameras
271364,1990-07-19,M,8.0,78546716118,2011-09-27,9,3,-5,-840,441.0,-4641.0,Flagship store,Electronics,Cameras
271364,1990-07-19,M,8.0,78546716118,2011-09-21,9,3,5,840,441.0,4641.0,Flagship store,Electronics,Cameras
273045,1990-07-20,M,7.0,90374941838,2012-11-09,9,3,4,516,216.72,2280.72,MBR,Electronics,Cameras
274924,1990-07-21,M,9.0,74255505198,2012-02-05,9,3,3,247,77.805,818.805,MBR,Electronics,Cameras
